HEIGHT,PCT_TREE,NDVI_DELTA,NPP,PRECIP_ANN,TEMP_MEAN,TEMP_SDEV,PRECIP_CV,CTI,ELEV,LC_TYPE,X,Y,NCBD_30M
13,22,0.02504,8812,1391,172,6751,30,318,2,12,-78.1059690141667,33.9159597563052,71
19,48,0.04454,9124,1224,172,6954,24,703,19,12,-79.7203736750032,33.7849379791465,54
22,74,-0.01523,9756,1395,172,7272,21,808,51,14,-88.0225429280238,32.8729938891705,154
21,44,0.02708,9823,1450,172,7048,20,821,127,5,-89.3884818664741,32.4499821463284,200
21,58,0.03485,10223,1177,172,6879,18,648,130,8,-82.809857208411,33.036316674861,38
14,25,0.05434,10433,1287,172,6875,21,583,218,14,-84.7676202369224,32.6794264694823,123
14,5,0.03724,10481,1398,172,6753,30,731,8,5,-78.0573947661082,33.9483992768347,45
9,0,-0.00885,11032,111,172,8156,45,469,968,7,-116.850220973055,35.5816428324784,0
0,65,-0.0136,13455,1404,172,7156,21,536,71,5,-88.5143857474551,32.7978953966149,72
22,68,-0.04718,15002,1274,172,6945,26,896,21,5,-79.0995723346552,33.921406684546,68
0,50,0.01774,46939,1384,172,6861,30,0,0,12,-77.4674272705211,34.4771638085453,51
9,0,-0.00575,54907,112,172,8023,48,727,978,7,-116.926240105241,35.4060801569845,0
19,51,0.01974,57389,1182,172,7172,21,472,82,8,-80.9325371703542,33.9875220813464,47
0,1,0.05222,65535,1272,172,7674,17,1295,81,0,-94.0011614785862,33.7651346614683,0
21,55,0.04262,0,1188,173,7775,18,683,97,6,-94.9322714516061,33.3798332104649,114
28,60,0.09481,0,1217,173,7674,15,600,116,8,-94.2519684486226,33.4257440106118,85
24,74,0.01612,9,1249,173,7471,12,908,82,5,-93.6272994361265,33.1216547496085,74
26,78,0.03263,628,1301,173,7470,12,535,58,5,-92.9236886929896,33.0280834875465,156
25,73,0.02209,788,1313,173,7477,13,474,66,5,-92.7464046582765,32.9749302293081,76
18,50,0.045,802,1222,173,7697,16,550,108,14,-94.3585746718611,33.4123049294271,77
0,2,0.00397,977,433,173,6400,81,568,1106,7,-111.489754131306,31.5129790253385,0
0,2,0.01748,1003,434,173,6544,78,571,1140,7,-111.282633635448,31.7001187728149,0
0,0,0.00374,1184,270,173,7544,67,827,1007,7,-109.507111501908,32.5651194167217,0
0,0,-0.05798,1218,294,173,7594,60,400,984,7,-109.894179527891,32.8312406916301,0
0,0,0.01171,1335,140,173,8128,42,460,963,7,-115.775746279965,35.6109524837933,0
8,2,-0.03796,1387,365,173,7102,66,479,1194,7,-110.353054048033,32.4030883595336,0
0,0,0.02016,1546,107,173,8044,60,412,878,7,-117.557444246403,35.7965647013095,0
0,0,-0.03285,1598,179,173,8824,34,413,749,7,-114.018801042465,36.9668504335856,0
0,2,0.0031,1864,317,173,7361,45,308,758,7,-113.138317404292,34.4154078552732,0
8,0,0.02389,2012,164,173,8009,41,524,919,7,-113.955249613231,35.6974025525081,35
7,0,0.02394,2085,105,173,7752,52,333,896,7,-117.099062767665,35.0874854753236,0
12,8,-0.01779,2176,513,173,7446,45,228,1022,6,-111.294418746342,33.7601246814453,0
8,2,-0.0008,2319,297,173,7161,66,417,1084,7,-104.197586252578,31.2948928995803,0
7,2,-0.00538,2596,310,173,7092,65,462,1103,7,-104.107248764628,31.1891743916302,0
10,3,0.0135,2609,396,173,7521,55,1073,925,7,-102.399268643312,32.2816909769318,0
0,2,-0.00101,2626,523,173,7866,51,487,689,10,-101.050838150354,32.6050006198081,0
0,2,-0.01602,2703,395,173,7572,56,668,908,10,-102.304990435728,32.1545391523674,0
21,67,0.03491,2803,1386,173,7478,17,587,36,5,-91.975091012042,32.9368868465514,114
8,12,-0.02049,2862,489,173,7348,47,667,824,10,-101.318787396427,31.0663790737552,0
0,1,0.15072,2897,170,173,6802,80,696,59,7,-119.717586557877,35.8920500881132,0
0,19,0.02887,3016,1155,173,7825,20,1459,104,8,-95.1296583408433,33.398246335445,57
6,11,-0.02026,3205,577,173,8021,49,401,612,6,-100.555796852967,32.9720472681419,0
7,7,-0.03246,3219,1044,173,8003,28,626,182,10,-96.2823221541126,33.1331373087785,0
6,14,-0.04801,3243,593,173,7738,47,543,676,10,-100.570809101596,32.6553639345749,0
0,12,0.02074,3347,494,173,7751,52,664,766,10,-101.344612537019,32.4442181996875,0
0,12,-0.113,3408,672,173,8594,43,937,332,10,-99.0880496412175,33.7693638695447,0
9,13,-0.00721,3455,431,173,7745,54,803,778,10,-101.63389001793,31.9326825527548,0
20,50,0.06773,3527,1229,173,7723,17,579,107,8,-94.4931296554255,33.4279870613,68
17,30,-0.00667,3545,1138,173,7874,20,744,108,14,-95.1610439446046,33.2765564970948,11
7,22,-0.02915,3623,751,173,7882,33,512,454,10,-98.6688848761402,32.4472506726476,21
0,15,-0.01451,3656,440,173,7779,53,561,779,10,-101.574476198682,31.9782054765906,0
10,13,-0.06285,3724,773,173,8503,39,1483,278,12,-98.2893078873117,34.0525138970155,0
17,32,0.0012,3726,1121,173,7835,21,644,145,14,-95.3124258301317,33.125265726417,51
10,12,-0.09838,3733,924,173,8032,34,888,283,10,-97.3322641927475,33.5000955849626,22
0,9,0.00434,3737,885,173,7991,35,446,345,10,-97.5593621857224,33.5402648118406,0
0,11,0.00762,3752,591,173,7590,46,599,687,10,-100.444158275417,31.7292130203525,20
0,14,-0.04612,3770,706,173,7598,35,547,581,10,-99.1316813589064,32.2395966255159,21
0,4,-0.01528,3809,657,173,8394,44,707,443,10,-99.552129755881,33.6492057261262,1
16,16,-0.01616,3873,1115,173,7762,21,557,160,14,-95.3561917594694,33.0200605244936,44
16,22,-0.01898,3912,1129,173,7958,22,867,111,14,-95.391710546097,33.3700359161977,21
18,25,0.00153,4062,1179,173,7786,19,1165,99,10,-94.9906044709704,33.4089462003738,128
20,60,0.05858,4129,1375,173,7530,17,988,24,5,-92.0381884284331,32.97072510331,105
7,6,0.03768,4357,169,173,6797,84,768,62,7,-119.79309983331,35.9213782682111,0
0,2,-0.01807,4571,1367,173,7584,20,806,37,12,-91.4605405602722,33.2698636016401,0
0,7,-0.03382,4609,1355,173,7683,20,893,38,12,-91.3344335708782,33.3382679172113,0
0,28,0.02034,4646,1221,173,7646,16,789,87,8,-94.1666065779414,33.5759177146008,48
0,10,0.05004,4653,193,173,6874,79,632,67,12,-119.374849035581,35.9390786491107,0
0,6,0.01049,4826,209,173,6849,79,793,81,12,-119.306021410906,36.0012020276165,0
0,4,0.02599,5285,366,173,5849,75,960,675,7,-116.836619228272,33.7490617164455,134
16,5,0.03669,5303,1331,173,7422,13,500,101,14,-93.0530025485667,32.7567661438287,123
0,6,-0.01768,5371,170,173,6960,77,883,109,12,-119.30433211498,35.5894424889876,0
0,19,-0.0472,5547,1382,173,7556,19,794,38,14,-91.579554254325,33.1628793161632,6
0,3,-0.0472,5567,1380,173,7553,19,1217,38,12,-91.546468985856,33.1609097118666,134
24,72,0.02791,6742,1448,173,7010,20,631,147,5,-89.6734884577747,32.3940656965501,173
20,41,0.02223,6820,1433,173,7042,21,448,140,5,-88.8230573941232,32.2943786545579,146
0,19,0.05196,6982,1162,173,6894,18,624,101,14,-82.1443344962502,33.0905773883158,12
25,71,0.01645,7018,1405,173,7166,21,525,56,5,-87.9961536790954,32.6743757474955,189
0,6,0.0115,7053,279,173,6662,80,921,103,12,-119.175804422776,36.2421817196419,0
20,55,-0.01356,7148,1402,173,7161,22,597,53,14,-88.4100645008369,32.7771487663113,85
25,63,0.01605,7161,1440,173,7014,21,472,142,5,-88.8063997712626,32.2673428640401,143
23,73,0.01015,7231,1420,173,7066,22,542,92,5,-88.5582582771908,32.6297060554294,193
0,42,0.03828,7493,1405,173,7317,19,652,61,14,-87.5632000651491,33.1079071401577,57
27,66,0.03955,7512,1411,173,7087,20,712,97,5,-87.4735105678153,32.7133189242662,129
23,66,0.05673,7545,1479,173,6959,19,451,148,5,-89.566714935988,32.2243782471895,155
24,74,0.05474,7575,1468,173,6962,19,651,145,5,-89.5632697043246,32.2861541709656,140
21,28,0.01196,7602,1397,173,7241,21,457,42,14,-88.2647494012437,32.8215957392015,63
20,49,0.03916,7658,1179,173,6868,19,571,135,8,-82.7538363109049,32.8629881327449,76
0,56,0.01689,8071,1465,173,6990,21,716,151,14,-88.6236865724501,32.3202637916302,78
18,54,0.06195,8101,1232,173,6950,25,764,17,14,-79.4677081299389,33.9065777844427,107
22,70,0.01389,8205,1444,173,7065,21,551,104,5,-88.4195325967402,32.5404886302033,114
16,17,0.05123,8270,1211,173,6942,21,612,99,14,-81.296017149563,33.5278485515175,104
21,70,0.03104,8358,1213,173,7016,19,654,179,5,-83.6339952547503,33.1625015318982,33
21,64,0.08169,8438,1300,173,6942,21,620,186,8,-84.9963300512169,32.7071743099186,197
19,47,0.01185,8712,1428,173,7118,21,631,78,14,-88.106878289298,32.5773964174881,80
20,44,0.03676,9364,1414,173,7098,21,599,109,14,-89.7855134763307,32.5626525255192,75
24,67,0.03825,9670,1459,173,7000,20,462,146,8,-89.2081079347578,32.2486576809922,61
0,30,0.00164,10452,1401,173,7199,21,461,54,14,-88.0141660007854,32.7469180155516,121
20,54,0.05785,10492,1400,173,6926,22,447,127,5,-85.666192739366,32.5324401967484,118
0,0,-0.00421,10698,92,173,7627,64,448,763,7,-117.555420353381,35.0185521015902,0
0,0,-0.00497,12463,107,173,7915,52,858,921,7,-117.003197903445,35.2398604200956,0
22,73,0.032,16056,1218,173,6899,25,968,25,5,-80.0120491406065,33.6424028327087,91
8,5,0.00275,46175,422,173,7681,53,981,805,7,-101.718543199844,31.8252678868998,0
0,0,0.00345,54730,120,173,8043,46,285,952,7,-116.600789439411,35.3903397689091,0
0,17,0.02924,56456,1143,173,7135,18,888,37,13,-81.9479198259442,33.437647712467,34
19,46,0.06757,63677,1263,173,7636,17,626,92,11,-94.0074582417725,33.7103928404196,75
0,3,0.00175,65535,278,173,3294,93,829,7,6,-118.054504543679,33.7666490557495,0
0,2,-0.01742,65535,327,173,3572,85,338,210,13,-117.010507894678,32.800625642163,3
29,65,0.04035,713,1307,174,7470,12,776,89,5,-93.200433345678,32.8721421525188,96
0,2,0.005,1010,424,174,6567,80,474,1080,7,-111.176249001233,31.6766247031069,0
10,2,-0.03087,1718,399,174,7721,48,715,988,7,-110.5155789955,33.4692675345863,0
0,0,-0.0329,1788,179,174,7929,41,440,1030,7,-114.872056026389,35.5860253969376,0
0,2,0.01618,1863,267,174,7599,63,439,948,7,-109.711830051967,32.7632496159779,0
0,1,0.00941,1912,321,174,6610,81,410,1358,7,-104.28643483005,29.9305428878866,0
8,1,0.01765,2067,310,174,7494,65,658,983,7,-103.533583557241,31.9549218447325,0
5,2,0.00222,2204,460,174,7784,52,586,774,7,-101.529593935996,32.179041305346,0
8,2,0.03923,2254,316,174,7504,64,711,990,7,-103.757537362737,32.0669795459506,0
0,3,-0.0247,2340,420,174,7135,44,913,876,7,-112.158495010458,34.1628572319281,0
7,0,0.02377,2350,101,174,7791,49,395,871,7,-117.109379705645,35.1012226723459,0
21,53,0.05955,2367,1340,174,7432,14,486,84,14,-92.7607521398327,32.7690463484193,1
7,2,-0.0003,2418,309,174,7104,65,606,1067,7,-104.065688356751,31.2131481806085,0
7,2,0.01616,2426,369,174,7534,57,1063,944,7,-102.587969172899,32.0748805500973,0
0,2,-0.02789,2588,405,174,7554,57,618,854,7,-102.02293358812,32.0654704379793,0
0,3,-0.01145,2595,572,174,7770,48,464,688,7,-100.71926000044,32.4499933597129,0
0,2,-0.01266,2625,171,174,7927,40,355,987,7,-114.445808800765,35.5348081562392,0
10,3,0.01302,2634,337,174,6895,58,495,1050,7,-103.689043869146,30.8977799634603,0
10,3,0.0338,2635,342,174,6881,59,651,1049,7,-103.600512646302,30.8527367588947,0
6,5,-0.02195,2650,562,174,7781,49,623,683,10,-100.760617576304,32.2638877532768,0
10,2,0.03205,2755,325,174,7622,64,614,958,7,-104.157614947903,32.2597807176949,0
24,63,0.0144,2781,1358,174,7387,15,603,107,5,-92.8951042913829,32.6225966628344,89
0,2,0.00549,2857,171,174,7856,40,391,1002,7,-114.407986280507,35.4180834443739,0
7,2,-0.02526,2888,406,174,7573,56,616,853,7,-102.008454341482,32.0672330752354,0
0,6,0.00402,3033,484,174,7669,54,699,758,10,-101.521576770538,32.6863238757123,0
0,3,0.044,3047,416,174,7628,55,604,809,10,-101.830603751866,31.9728600027815,0
7,2,-0.01391,3124,374,174,7577,56,555,920,7,-102.455469188702,31.9729107299972,0
0,7,0.00675,3190,459,174,7355,48,501,847,10,-101.557734693541,31.060818409757,0
0,9,-0.0214,3245,492,174,7352,47,519,810,10,-101.279440898237,31.09815657742,0
9,12,-0.03371,3262,889,174,8009,35,465,328,10,-97.5105140387175,33.4525619410869,0
0,5,-0.03031,3356,756,174,7809,33,530,447,10,-98.6150862765504,32.3707609728496,14
10,7,0.00136,3395,998,174,8041,32,530,248,10,-96.6431139392392,33.603826653995,7
0,12,-0.04219,3400,474,174,7567,49,664,748,10,-101.350171019634,31.3218244590189,0
0,5,-0.01285,3418,454,174,7540,50,616,808,10,-101.567395252677,31.2743901870891,0
7,13,-0.02255,3446,651,174,8319,44,497,446,10,-99.651306106128,33.6080688375592,11
16,33,-0.02038,3465,744,174,7451,33,493,538,10,-98.7127154647357,31.8338856933042,34
7,8,-0.0311,3484,652,174,8526,45,1015,367,10,-99.4256067336766,33.6814465027638,10
12,27,-0.06495,3580,862,174,8187,36,471,259,10,-97.5580055063391,33.8718935579159,54
0,16,0.01421,3637,500,174,7778,53,507,716,10,-101.268398961047,32.546684185355,0
0,24,-0.07107,3702,786,174,8399,38,836,257,10,-98.0591994524938,33.9112191644966,6
0,7,-0.009,3752,742,174,8473,40,767,295,10,-98.4650343911812,33.8980288602576,0
0,18,0.00671,3786,1117,174,7788,21,644,134,14,-95.2527381119381,33.0506462589697,51
0,3,0.05985,3921,1366,174,7489,17,981,21,8,-92.0761091608609,32.9354305482815,142
0,3,0.02638,4092,1370,174,7666,21,917,34,12,-91.3243653671601,33.1775677285773,0
0,12,-0.03331,4117,996,174,8018,33,559,247,10,-96.7137394407917,33.5133434512422,0
18,30,0.04817,4240,1198,174,7499,15,515,120,8,-93.9520226561789,33.3792191441685,109
12,4,-0.00534,4441,1379,174,7720,22,826,37,12,-90.6032629549879,33.3617688217442,4
13,4,0.01295,4530,1388,174,7605,22,1059,36,12,-90.2753412569803,33.3961525829623,30
17,3,-0.02217,4607,1352,174,7755,22,801,33,12,-90.7908200059872,33.3606188624607,0
6,2,-0.02118,4677,404,174,7577,57,741,845,7,-101.987333365779,32.0455845684321,0
0,6,-0.08157,4781,860,174,8224,36,642,238,12,-97.5595107272607,33.9224563107363,54
0,6,0.00599,4838,931,174,8163,32,662,201,10,-97.018217672456,33.8896268314101,93
0,10,0.02369,4960,151,174,6935,79,633,86,12,-119.443254219771,35.3746213804261,0
0,5,0.04318,5117,1346,174,7685,21,778,31,12,-90.9467091660509,33.2719812226126,0
18,26,0.0445,5171,1204,174,7509,15,555,114,14,-93.9108343594178,33.3713160575361,107
0,5,0.00856,5732,1363,174,7668,21,902,37,14,-91.1384201374804,33.1662963014191,8
12,8,0.08318,5830,1398,174,7625,22,811,34,12,-90.4355432477943,33.2970713841179,3
14,6,0.02315,5839,1386,174,7543,21,706,36,12,-90.2064697106115,33.3902355469239,27
20,49,0.0142,5973,1364,174,7390,14,620,122,14,-92.9369657434447,32.6087354244202,64
18,71,0.0486,6210,1194,174,6930,20,490,98,5,-81.6283059687968,33.262961549865,118
26,79,0.01765,6571,1462,174,6979,19,1055,127,5,-89.260357391732,32.2065442134256,143
22,65,0.05478,6839,1468,174,7005,21,463,106,14,-88.3857929299805,32.3612183826028,121
24,73,0.02251,6917,1427,174,7111,21,477,54,5,-88.3028394127737,32.5922924911045,113
26,76,0.03079,7130,1380,174,7145,21,610,35,5,-87.7911508613086,32.6442032529384,125
0,10,0.05808,7242,1209,174,6889,20,989,96,10,-81.4259414817367,33.3657914365596,48
23,73,0.01461,7258,1465,174,6976,19,736,142,5,-89.2266700348943,32.1843495080008,135
25,72,0.05132,7511,1454,174,7012,21,525,88,5,-88.4162566441789,32.4082558609109,78
8,11,0.00421,7544,166,174,6829,86,1003,57,12,-119.833056808096,35.9988609933061,0
23,65,0.03575,7665,1182,174,7017,18,1135,130,14,-83.4300105581425,33.1887176774029,123
25,71,0.03839,7682,1392,174,7195,20,499,71,14,-87.6083749837921,32.8281487343348,188
14,19,-0.01008,7773,1285,174,6826,26,666,11,12,-79.1748827780744,33.7886030471861,108
16,9,0.03628,8334,1177,174,6940,24,662,51,14,-80.3910684287731,33.6825309438434,0
24,71,0.03781,8342,1213,174,6903,20,500,165,5,-83.9419394556417,32.9008087963257,92
24,74,0.03894,8371,1409,174,7017,20,454,105,5,-87.1506814562568,32.6525106621792,93
16,40,0.05633,8524,1252,174,6837,25,688,21,14,-79.736261910947,33.6086221379908,91
16,65,0.01807,8564,1271,174,6854,26,1015,13,14,-79.3370060226203,33.7762481400956,76
20,40,0.0166,8605,1167,174,6863,18,606,111,14,-82.655678081837,32.9605136613736,106
24,70,0.06281,8670,1399,174,6956,21,821,106,14,-86.2352129654724,32.6313240400249,109
19,52,0.05459,8941,1182,174,6985,23,794,73,5,-80.7621352107398,33.7217818479242,199
20,65,0.04953,9064,1415,174,7043,19,490,95,14,-87.2970585987231,32.7324927438949,127
20,54,0.04388,9409,1167,174,6906,19,534,105,5,-82.9199797302449,32.9191122437255,111
25,73,0.0153,9451,1456,174,7023,21,487,79,14,-88.1384415603894,32.3507330137011,161
19,43,0.05473,9668,1392,174,6915,21,612,126,14,-85.7239508155996,32.4312982448101,124
20,64,0.06235,10342,1353,174,6911,22,498,163,14,-85.3701082113962,32.4603029454626,137
19,38,0.02507,11244,1459,174,6967,20,517,133,4,-89.2587100369464,32.2399603129546,159
8,7,0.00113,11344,510,174,7821,52,846,686,10,-101.15568203018,32.5989266497831,0
26,77,0.01589,12710,1429,174,7011,21,485,120,5,-88.9443289195583,32.2632384983117,86
21,46,0.01026,13819,1402,174,7074,20,554,98,14,-87.4340051593059,32.6510050250174,90
19,58,0.02261,14842,1252,174,6857,25,734,22,5,-79.6276717552726,33.6663594812278,79
0,1,0.01809,20854,104,174,8684,42,255,849,7,-116.891323872994,36.6739058884951,0
19,39,0.01404,55061,1125,174,7813,20,490,132,1,-95.189534095149,33.0797921414732,0
0,0,0.01154,65535,105,174,8170,49,229,933,7,-116.964407591377,35.6009578339581,0
20,47,0.05747,0,1194,175,7548,14,506,75,8,-93.9859942807448,33.2334561448942,99
20,45,0.05237,681,1192,175,7518,15,723,107,5,-93.9528463335718,33.3625110944039,65
0,0,0.01054,1487,204,175,7188,46,329,985,7,-115.926205809917,34.0308130076872,0
0,0,0.00417,1721,365,175,6477,70,727,1219,7,-103.600650353045,29.9254523316861,0
0,2,0.0332,1972,131,175,8426,33,624,835,7,-114.949379994048,36.5193344552792,0
0,0,0.00324,2026,101,175,7420,54,880,747,7,-117.242067725954,34.8101188310268,0
0,0,0.015,2604,96,175,7492,52,477,734,16,-117.305917752806,34.8692384641957,0
0,4,-0.07276,2626,893,175,7980,33,530,281,10,-97.4365079647595,33.0966612901957,0
0,5,0.01819,2630,457,175,7794,51,808,764,10,-101.565495202521,32.2090397254573,0
8,0,0.0059,2675,98,175,7860,64,454,900,7,-117.441267287971,35.3553776106368,0
9,3,0.02203,2918,406,175,7620,56,624,818,10,-101.912528779112,31.9734973502001,0
0,13,-0.0234,3091,562,175,7781,48,515,667,10,-100.74906092812,32.2306950670855,0
7,3,-0.02584,3177,581,175,8018,49,475,579,10,-100.495515434633,32.9662378271979,0
8,2,-0.03892,3210,185,175,6762,78,556,218,7,-119.403732034805,35.1342372259141,0
6,8,0.0177,3232,613,175,8334,45,598,455,10,-99.9471438803895,33.450033856843,4
10,3,-0.0158,3285,395,175,7593,55,1362,868,7,-102.19027279597,32.0730096235847,0
7,12,-0.12489,3310,664,175,7717,38,525,570,10,-99.5141438981826,32.5950840364882,0
10,12,-0.07371,3429,885,175,8024,34,488,283,10,-97.5178832135588,33.2341490786619,3
5,13,-0.05031,3443,591,175,7760,47,487,668,10,-100.569268347209,32.6257958948418,0
0,6,-0.02689,3456,389,175,7592,55,913,886,10,-102.286074981485,32.051659232619,0
0,5,-0.0195,3472,401,175,7588,55,736,858,7,-102.104522037716,32.0769899479212,0
10,25,-0.06923,3497,795,175,8023,35,464,379,10,-98.2267642104748,33.1275547519818,14
0,13,-0.00824,3497,922,175,8155,32,710,208,10,-97.080332501134,33.8460817350196,0
11,11,-0.01975,3508,973,175,8073,32,705,226,10,-96.747098608207,33.6354554468219,1
6,16,-0.0453,3513,734,175,7813,34,605,451,10,-98.7717196588468,32.2183695817802,37
0,17,-0.03814,3583,685,175,7773,37,501,537,10,-99.3895860514042,32.7820915194241,0
19,5,-0.0121,3596,419,175,7367,42,606,959,6,-111.772336524702,34.3932439599573,5
10,15,-0.02027,3610,954,175,8120,32,496,222,10,-97.0211861731588,33.5455766988931,16
0,11,0.00118,3611,448,175,7791,52,1477,761,10,-101.595986061958,32.1460473630465,0
0,3,0.05776,3640,407,175,7622,56,725,801,7,-101.851636884181,31.8584276804964,0
7,21,-0.02316,3644,680,175,7559,37,574,588,10,-99.3591159295316,32.2688836898706,0
0,14,-0.05858,3646,738,175,7560,34,412,532,10,-98.8209418975218,31.8970603533094,11
0,11,-0.05598,3646,673,175,7596,37,536,588,10,-99.4177144596141,32.329103943431,1
0,12,-0.02184,3650,696,175,8108,37,457,406,10,-99.1494952757025,32.9933126509733,0
15,11,0.0474,3652,1221,175,7490,13,903,64,12,-93.7806548853077,33.2141658128604,42
7,18,-0.02125,3658,690,175,8170,39,576,414,10,-99.1716699060507,33.050355084751,3
0,12,-0.0406,3689,778,175,7689,33,784,434,10,-98.4781940064436,32.2321890102892,0
0,7,-0.0134,3707,972,175,8058,32,518,226,10,-96.7859224731878,33.6304985434857,1
0,9,0.00039,3709,440,175,7560,51,790,800,10,-101.635071010537,31.3288921485027,0
0,12,-0.05737,3725,785,175,8231,38,485,318,10,-98.1972100365035,33.5770252766113,0
10,16,-0.0414,3739,774,175,8160,37,601,368,10,-98.5164996653363,33.0973582821407,0
6,19,0.01311,3740,683,175,6828,37,565,711,10,-99.842990980848,30.0401264892978,13
0,4,0.0442,3802,1386,175,7611,22,870,29,12,-90.6258639869284,33.1668746984733,0
22,60,0.05483,3983,1272,175,7484,12,641,74,14,-93.50082231617,32.8448007171766,107
0,12,-0.0685,4026,714,175,8461,41,718,323,10,-98.7279813407598,33.8111209650711,0
0,15,-0.0276,4110,828,175,7854,32,430,372,10,-97.8921045517865,32.9134114124205,0
0,3,0.01378,4139,1372,175,7574,21,961,33,12,-90.8559827905282,33.02006933501,65
